(4993,0.1466660499572754)
(4993,0.16306853294372559)
(4993,0.1722555160522461)
(4993,0.13054680824279785)
(4993,0.12677454948425293)
(4993,0.16012215614318848)
(4993,0.14005112648010254)
(4993,0.12857818603515625)
(4993,0.13150477409362793)
(4993,0.14647245407104492)
(4993,0.14294648170471191)
(4993,0.146012544631958)
(4993,0.14694476127624512)
(4993,0.14834809303283691)
(4993,0.1459798812866211)
(4993,0.1444699764251709)
(4993,0.14754390716552734)
(4993,0.1447765827178955)
(4993,0.1338965892791748)
(4993,0.1326601505279541)
(4993,0.14322662353515625)
(4993,0.1446080207824707)
(4993,0.1410844326019287)
(4993,0.13598322868347168)
(4993,0.14433503150939941)
(4993,0.14383316040039062)
(4993,0.14335155487060547)
(4993,0.1400740146636963)
(4993,0.14223265647888184)
(4993,0.13278889656066895)
(4993,0.14846348762512207)
(4993,0.14144659042358398)
(4993,0.14983892440795898)
(4993,0.14019417762756348)
(4993,0.1436161994934082)
(4993,0.14899206161499023)
(4993,0.14885568618774414)
(4993,0.1408982276916504)
(4993,0.14420676231384277)
(4993,0.14424777030944824)
(10001,0.28817272186279297)
(10001,0.3204972743988037)
(10001,0.29199814796447754)
(10001,0.30687785148620605)
(10001,0.2818758487701416)
(10001,0.31023550033569336)
(10001,0.2769443988800049)
(10001,0.2814497947692871)
(10001,0.28505706787109375)
(10001,0.2754802703857422)
(10001,0.2770724296569824)
(10001,0.29538416862487793)
(10001,0.29557061195373535)
(10001,0.32771897315979004)
(10001,0.2845799922943115)
(10001,0.3105630874633789)
(10001,0.29088258743286133)
(10001,0.28695034980773926)
(10001,0.2845582962036133)
(10001,0.31693005561828613)
(10001,0.28792643547058105)
(10001,0.3116459846496582)
(10001,0.28708982467651367)
(10001,0.27721595764160156)
(10001,0.28162646293640137)
(10001,0.2814803123474121)
(10001,0.29587650299072266)
(10001,0.2999756336212158)
(10001,0.3064000606536865)
(10001,0.28014421463012695)
(10001,0.3083791732788086)
(10001,0.3191852569580078)
(10001,0.315610408782959)
(10001,0.3150475025177002)
(10001,0.28533267974853516)
(10001,0.3099813461303711)
(10001,0.2715108394622803)
(10001,0.31734204292297363)
(10001,0.3123335838317871)
(10001,0.2829709053039551)
(14993,0.44188833236694336)
(14993,0.48963475227355957)
(14993,0.4813704490661621)
(14993,0.4065887928009033)
(14993,0.40050697326660156)
(14993,0.45067715644836426)
(14993,0.45003223419189453)
(14993,0.41600537300109863)
(14993,0.4418206214904785)
(14993,0.44504213333129883)
(14993,0.46321558952331543)
(14993,0.4726724624633789)
(14993,0.4622657299041748)
(14993,0.44415736198425293)
(14993,0.44406628608703613)
(14993,0.46052122116088867)
(14993,0.44242095947265625)
(14993,0.44341492652893066)
(14993,0.40160512924194336)
(14993,0.45600247383117676)
(14993,0.4575932025909424)
(14993,0.4447605609893799)
(14993,0.45927953720092773)
(14993,0.4675867557525635)
(14993,0.4275650978088379)
(14993,0.45349717140197754)
(14993,0.45717883110046387)
(14993,0.4444544315338135)
(14993,0.440549373626709)
(14993,0.44286632537841797)
(14993,0.44712233543395996)
(14993,0.4446687698364258)
(14993,0.44343018531799316)
(14993,0.4634714126586914)
(14993,0.4674856662750244)
(14993,0.46931958198547363)
(14993,0.47129201889038086)
(14993,0.4538302421569824)
(14993,0.44257426261901855)
(14993,0.4456512928009033)
(20001,0.5742220878601074)
(20001,0.6511802673339844)
(20001,0.656883955001831)
(20001,0.5953848361968994)
(20001,0.5879600048065186)
(20001,0.6039214134216309)
(20001,0.6133856773376465)
(20001,0.6070678234100342)
(20001,0.6025183200836182)
(20001,0.6165771484375)
(20001,0.5956909656524658)
(20001,0.5930733680725098)
(20001,0.5929412841796875)
(20001,0.6069004535675049)
(20001,0.5818564891815186)
(20001,0.5845911502838135)
(20001,0.5937857627868652)
(20001,0.5917966365814209)
(20001,0.6192202568054199)
(20001,0.5934405326843262)
(20001,0.609574556350708)
(20001,0.5890414714813232)
(20001,0.5914835929870605)
(20001,0.6084301471710205)
(20001,0.60127854347229)
(20001,0.5767743587493896)
(20001,0.5810730457305908)
(20001,0.6211693286895752)
(20001,0.5878968238830566)
(20001,0.5931134223937988)
(20001,0.5967879295349121)
(20001,0.5982556343078613)
(20001,0.617224931716919)
(20001,0.6457271575927734)
(20001,0.5832901000976562)
(20001,0.5822839736938477)
(20001,0.5932495594024658)
(20001,0.6044590473175049)
(20001,0.5864784717559814)
(20001,0.5841081142425537)
(24993,0.7657272815704346)
(24993,0.8732898235321045)
(24993,0.7636828422546387)
(24993,0.767249345779419)
(24993,0.738898515701294)
(24993,0.7650034427642822)
(24993,0.7629830837249756)
(24993,0.8131587505340576)
(24993,0.8416883945465088)
(24993,0.7634329795837402)
(24993,0.7424883842468262)
(24993,0.8091604709625244)
(24993,0.8266212940216064)
(24993,0.763824462890625)
(24993,0.7466309070587158)
(24993,0.7712244987487793)
(24993,0.7583580017089844)
(24993,0.8232762813568115)
(24993,0.7697515487670898)
(24993,0.7708823680877686)
(24993,0.7670893669128418)
(24993,0.7550928592681885)
(24993,0.7638726234436035)
(24993,0.7682158946990967)
(24993,0.7533972263336182)
(24993,0.7662811279296875)
(24993,0.7646753787994385)
(24993,0.7704977989196777)
(24993,0.7668013572692871)
(24993,0.7674851417541504)
(24993,0.7309789657592773)
(24993,0.7535970211029053)
(24993,0.7670783996582031)
(24993,0.8494248390197754)
(24993,0.7512729167938232)
(24993,0.7339532375335693)
(24993,0.8351304531097412)
(24993,0.8436145782470703)
(24993,0.8319301605224609)
(24993,0.7594854831695557)
(30001,0.8754353523254395)
(30001,0.9499499797821045)
(30001,1.0267517566680908)
(30001,0.8768649101257324)
(30001,0.9678676128387451)
(30001,1.0057761669158936)
(30001,1.0005261898040771)
(30001,0.9771032333374023)
(30001,0.8835577964782715)
(30001,0.889880895614624)
(30001,0.9661695957183838)
(30001,0.8823971748352051)
(30001,0.9080832004547119)
(30001,0.8803362846374512)
(30001,0.9956607818603516)
(30001,0.9566361904144287)
(30001,0.963402509689331)
(30001,0.8964765071868896)
(30001,0.9982445240020752)
(30001,0.9787721633911133)
(30001,0.9991412162780762)
(30001,0.9966075420379639)
(30001,0.9938888549804688)
(30001,0.9036107063293457)
(30001,1.000014305114746)
(30001,0.899306058883667)
(30001,0.878009557723999)
(30001,0.9684724807739258)
(30001,0.958547830581665)
(30001,0.9692130088806152)
(30001,0.9677255153656006)
(30001,0.883141040802002)
(30001,0.9606704711914062)
(30001,0.9914371967315674)
(30001,0.9101080894470215)
(30001,0.9651129245758057)
(30001,0.965956449508667)
(30001,0.9667665958404541)
(30001,0.9020645618438721)
(30001,0.985905647277832)
(34993,1.2729547023773193)
(34993,1.2934613227844238)
(34993,1.2281818389892578)
(34993,1.0393872261047363)
(34993,1.1651082038879395)
(34993,1.077479362487793)
(34993,1.1586520671844482)
(34993,1.030146837234497)
(34993,1.0443470478057861)
(34993,1.1473782062530518)
(34993,1.0527820587158203)
(34993,1.1359527111053467)
(34993,1.1573138236999512)
(34993,1.0286617279052734)
(34993,1.1642577648162842)
(34993,1.155397891998291)
(34993,1.1701080799102783)
(34993,1.0260004997253418)
(34993,1.1781768798828125)
(34993,1.131706714630127)
(34993,1.1572325229644775)
(34993,1.0411715507507324)
(34993,1.1590869426727295)
(34993,1.119445562362671)
(34993,1.1309025287628174)
(34993,1.1494078636169434)
(34993,1.128528356552124)
(34993,1.0447425842285156)
(34993,1.1365797519683838)
(34993,1.0751566886901855)
(34993,1.164381980895996)
(34993,1.1274492740631104)
(34993,1.1291532516479492)
(34993,1.1662983894348145)
(34993,1.1264212131500244)
(34993,1.0448105335235596)
(34993,1.1757898330688477)
(34993,1.166491985321045)
(34993,1.1737053394317627)
(34993,1.0250370502471924)
(40001,1.5003023147583008)
(40001,1.4835584163665771)
(40001,1.451470136642456)
(40001,1.4657220840454102)
(40001,1.4328312873840332)
(40001,1.4358656406402588)
(40001,1.4510846138000488)
(40001,1.446136474609375)
(40001,1.480666160583496)
(40001,1.3001608848571777)
(40001,1.3096370697021484)
(40001,1.3441944122314453)
(40001,1.284520149230957)
(40001,1.3445780277252197)
(40001,1.2981483936309814)
(40001,1.3250553607940674)
(40001,1.1999359130859375)
(40001,1.2164037227630615)
(40001,1.3389151096343994)
(40001,1.319899320602417)
(40001,1.2793774604797363)
(40001,1.34661865234375)
(40001,1.3379228115081787)
(40001,1.2256371974945068)
(40001,1.310462236404419)
(40001,1.3350467681884766)
(40001,1.2101056575775146)
(40001,1.3321857452392578)
(40001,1.3092386722564697)
(40001,1.317892074584961)
(40001,1.299598217010498)
(40001,1.3005452156066895)
(40001,1.298229694366455)
(40001,1.3124017715454102)
(40001,1.3098115921020508)
(40001,1.3079171180725098)
(40001,1.312506914138794)
(40001,1.2896313667297363)
(40001,1.306772232055664)
(40001,1.3357203006744385)
(44993,1.5030760765075684)
(44993,1.50419020652771)
(44993,1.530925989151001)
(44993,1.5254647731781006)
(44993,1.5633747577667236)
(44993,1.5504696369171143)
(44993,1.5749330520629883)
(44993,1.5384643077850342)
(44993,1.5436959266662598)
(44993,1.4810514450073242)
(44993,1.5087652206420898)
(44993,1.5604796409606934)
(44993,1.515045166015625)
(44993,1.5209085941314697)
(44993,1.4914326667785645)
(44993,1.4908370971679688)
(44993,1.353393793106079)
(44993,1.4644279479980469)
(44993,1.5095453262329102)
(44993,1.503239393234253)
(44993,1.5020167827606201)
(44993,1.5098960399627686)
(44993,1.4911577701568604)
(44993,1.4979522228240967)
(44993,1.4675085544586182)
(44993,1.4732277393341064)
(44993,1.4837100505828857)
(44993,1.5162076950073242)
(44993,1.5009729862213135)
(44993,1.5030434131622314)
(44993,1.4947545528411865)
(44993,1.5060653686523438)
(44993,1.50862455368042)
(44993,1.370920181274414)
(44993,1.5030796527862549)
(44993,1.4749081134796143)
(44993,1.4700407981872559)
(44993,1.4887568950653076)
(44993,1.4875202178955078)
(44993,1.5101251602172852)
(50001,1.5958731174468994)
(50001,1.5977835655212402)
(50001,1.7111780643463135)
(50001,1.686776876449585)
(50001,1.6784491539001465)
(50001,1.606123685836792)
(50001,1.7245070934295654)
(50001,1.7179391384124756)
(50001,1.679762840270996)
(50001,1.6065802574157715)
(50001,1.6699092388153076)
(50001,1.6715528964996338)
(50001,1.6154427528381348)
(50001,1.6386284828186035)
(50001,1.6551036834716797)
(50001,1.6052775382995605)
(50001,1.6783218383789062)
(50001,1.6346092224121094)
(50001,1.6737513542175293)
(50001,1.607391119003296)
(50001,1.6301703453063965)
(50001,1.6277475357055664)
(50001,1.6701228618621826)
(50001,1.6144371032714844)
(50001,1.602222204208374)
(50001,1.608654499053955)
(50001,1.6501197814941406)
(50001,1.665466070175171)
(50001,1.5967633724212646)
(50001,1.6393828392028809)
(50001,1.5989165306091309)
(50001,1.6302533149719238)
(50001,1.6738157272338867)
(50001,1.6581249237060547)
(50001,1.4616115093231201)
(50001,1.7532718181610107)
(50001,1.5993435382843018)
(50001,1.6730835437774658)
(50001,1.6444036960601807)
(50001,1.6004486083984375)
(54993,2.0223801136016846)
(54993,1.8338990211486816)
(54993,1.8844692707061768)
(54993,1.890686273574829)
(54993,1.87349534034729)
(54993,1.8535833358764648)
(54993,1.8951008319854736)
(54993,1.913158655166626)
(54993,1.8540964126586914)
(54993,1.8099427223205566)
(54993,1.969775915145874)
(54993,1.8470087051391602)
(54993,1.849844217300415)
(54993,1.8182618618011475)
(54993,1.8304836750030518)
(54993,1.8456220626831055)
(54993,1.8217456340789795)
(54993,1.8332796096801758)
(54993,1.8375539779663086)
(54993,1.8425109386444092)
(54993,1.8421070575714111)
(54993,1.823462724685669)
(54993,1.8460209369659424)
(54993,1.7861204147338867)
(54993,1.8311152458190918)
(54993,1.8223426342010498)
(54993,1.850508451461792)
(54993,2.0190908908843994)
(54993,1.99995756149292)
(54993,1.8078672885894775)
(54993,1.846323013305664)
(54993,2.011490821838379)
(54993,1.8394920825958252)
(54993,1.82808256149292)
(54993,1.8474712371826172)
(54993,1.8390004634857178)
(54993,1.834963083267212)
(54993,1.8242230415344238)
(54993,1.8467528820037842)
(54993,1.8417549133300781)
(60001,2.1810479164123535)
(60001,1.9211046695709229)
(60001,2.057316541671753)
(60001,2.0111868381500244)
(60001,1.9686565399169922)
(60001,2.132366418838501)
(60001,2.226393699645996)
(60001,2.0159618854522705)
(60001,1.9824588298797607)
(60001,2.015403985977173)
(60001,1.9967155456542969)
(60001,2.125575542449951)
(60001,2.170567512512207)
(60001,2.012946605682373)
(60001,1.969181776046753)
(60001,1.9585518836975098)
(60001,1.9865038394927979)
(60001,1.9983947277069092)
(60001,1.9579434394836426)
(60001,1.9914114475250244)
(60001,2.006267547607422)
(60001,1.975785732269287)
(60001,1.9837098121643066)
(60001,1.9561774730682373)
(60001,1.9939770698547363)
(60001,1.975583791732788)
(60001,1.9900023937225342)
(60001,2.0378551483154297)
(60001,1.9563708305358887)
(60001,1.951664924621582)
(60001,1.9875633716583252)
(60001,1.9602882862091064)
(60001,1.981351375579834)
(60001,1.9990711212158203)
(60001,2.006953477859497)
(60001,1.997924566268921)
(60001,1.9340710639953613)
(60001,1.9725375175476074)
(60001,2.0032105445861816)
(60001,2.0073354244232178)
(64993,2.124022960662842)
(64993,2.1472716331481934)
(64993,2.2066421508789062)
(64993,2.1284451484680176)
(64993,2.1602768898010254)
(64993,2.129938840866089)
(64993,2.1444876194000244)
(64993,2.2008347511291504)
(64993,2.1833274364471436)
(64993,2.2260196208953857)
(64993,2.1655325889587402)
(64993,2.160780906677246)
(64993,2.164196252822876)
(64993,2.3686928749084473)
(64993,2.382446050643921)
(64993,2.170255661010742)
(64993,2.1630966663360596)
(64993,2.2974853515625)
(64993,2.156639575958252)
(64993,2.1392149925231934)
(64993,2.181251287460327)
(64993,2.110384464263916)
(64993,2.100306272506714)
(64993,2.1233208179473877)
(64993,2.1512861251831055)
(64993,2.1464192867279053)
(64993,2.1585729122161865)
(64993,2.1376945972442627)
(64993,2.154470205307007)
(64993,2.1695940494537354)
(64993,2.125453472137451)
(64993,2.3104989528656006)
(64993,2.127180576324463)
(64993,2.109539031982422)
(64993,2.12302565574646)
(64993,2.371640682220459)
(64993,2.1726057529449463)
(64993,2.1626105308532715)
(64993,2.1335957050323486)
(64993,2.1544580459594727)
(70001,2.2785143852233887)
(70001,2.2841761112213135)
(70001,2.2689943313598633)
(70001,2.353151798248291)
(70001,2.3485288619995117)
(70001,2.349821090698242)
(70001,2.379028797149658)
(70001,2.386042833328247)
(70001,2.3800456523895264)
(70001,2.2818539142608643)
(70001,2.2788734436035156)
(70001,2.279453992843628)
(70001,2.3171796798706055)
(70001,2.555772066116333)
(70001,2.499969244003296)
(70001,2.3241355419158936)
(70001,2.306837558746338)
(70001,2.28373122215271)
(70001,2.5112838745117188)
(70001,2.2800137996673584)
(70001,2.28593373298645)
(70001,2.292609930038452)
(70001,2.500349283218384)
(70001,2.341510534286499)
(70001,2.460857391357422)
(70001,2.2849390506744385)
(70001,2.2806284427642822)
(70001,2.5618908405303955)
(70001,2.564612627029419)
(70001,2.4481358528137207)
(70001,2.3224194049835205)
(70001,2.299290895462036)
(70001,2.4653854370117188)
(70001,2.351639986038208)
(70001,2.343567132949829)
(70001,2.506883144378662)
(70001,2.474212646484375)
(70001,2.293924570083618)
(70001,2.484518051147461)
(70001,2.279458522796631)
(74993,2.509031295776367)
(74993,2.422825813293457)
(74993,2.6925292015075684)
(74993,2.76556134223938)
(74993,2.531999111175537)
(74993,2.5239360332489014)
(74993,2.408128499984741)
(74993,2.4140167236328125)
(74993,2.729185104370117)
(74993,2.4977269172668457)
(74993,2.4315624237060547)
(74993,2.6370460987091064)
(74993,2.4438364505767822)
(74993,2.7368154525756836)
(74993,2.4383978843688965)
(74993,2.4302523136138916)
(74993,2.6753756999969482)
(74993,2.6213836669921875)
(74993,2.4488401412963867)
(74993,2.5178062915802)
(74993,2.5350332260131836)
(74993,2.7242865562438965)
(74993,2.487205982208252)
(74993,2.4563796520233154)
(74993,2.7127044200897217)
(74993,2.5207858085632324)
(74993,2.4902610778808594)
(74993,2.404050588607788)
(74993,2.7117202281951904)
(74993,2.724916696548462)
(74993,2.51458477973938)
(74993,2.4536430835723877)
(74993,2.5437419414520264)
(74993,2.7229197025299072)
(74993,2.6846792697906494)
(74993,2.6776490211486816)
(74993,2.4838738441467285)
(74993,2.7303640842437744)
(74993,2.4892258644104004)
(74993,2.6362266540527344)
(80001,2.912388324737549)
(80001,2.833634853363037)
(80001,2.8096959590911865)
(80001,2.6123173236846924)
(80001,2.845139980316162)
(80001,2.8275320529937744)
(80001,2.680349826812744)
(80001,2.916378974914551)
(80001,2.660457134246826)
(80001,2.6542561054229736)
(80001,2.914522171020508)
(80001,2.828554630279541)
(80001,2.8542680740356445)
(80001,2.6266276836395264)
(80001,2.673407793045044)
(80001,2.8297922611236572)
(80001,2.8435566425323486)
(80001,2.594586133956909)
(80001,2.8660972118377686)
(80001,2.650670289993286)
(80001,2.623671054840088)
(80001,2.9127542972564697)
(80001,2.62300181388855)
(80001,2.66009259223938)
(80001,2.609700918197632)
(80001,2.660292863845825)
(80001,2.8263328075408936)
(80001,2.644681930541992)
(80001,2.901534080505371)
(80001,2.6584739685058594)
(80001,2.8448853492736816)
(80001,2.6318087577819824)
(80001,2.8172736167907715)
(80001,2.658599615097046)
(80001,2.6646056175231934)
(80001,2.9090640544891357)
(80001,2.5890724658966064)
(80001,2.901322841644287)
(80001,2.5671803951263428)
(80001,2.6293952465057373)
(84993,2.8200817108154297)
(84993,2.815704822540283)
(84993,2.832761526107788)
(84993,2.830430746078491)
(84993,3.097320079803467)
(84993,2.8268511295318604)
(84993,3.0153934955596924)
(84993,3.068209409713745)
(84993,3.0356860160827637)
(84993,2.8247599601745605)
(84993,2.816155195236206)
(84993,2.8459243774414062)
(84993,3.0823473930358887)
(84993,2.816561460494995)
(84993,2.7910642623901367)
(84993,3.0769083499908447)
(84993,3.094057559967041)
(84993,3.0875160694122314)
(84993,3.0838840007781982)
(84993,3.0781784057617188)
(84993,3.0933566093444824)
(84993,3.0415544509887695)
(84993,3.0722239017486572)
(84993,3.045915365219116)
(84993,3.0900933742523193)
(84993,3.0943901538848877)
(84993,3.046804428100586)
(84993,3.091783285140991)
(84993,3.077685594558716)
(84993,3.246537446975708)
(84993,3.087766647338867)
(84993,2.838059425354004)
(84993,2.83528470993042)
(84993,3.0981285572052)
(84993,2.8237698078155518)
(84993,2.84257173538208)
(84993,2.831289052963257)
(84993,3.042677164077759)
(84993,3.0802204608917236)
(84993,2.8431882858276367)
